training/action_critic/adv,training/action_critic/critic_loss,training/action_critic/q_max,training/action_critic/q_mean,training/action_critic/q_min,training/action_critic/v_max,training/action_critic/v_mean,training/action_critic/v_min,training/action_critic/value_loss,training/actor/bc_flow_loss,training/chunk_critic/critic_loss,training/chunk_critic/q_logit_max,training/chunk_critic/q_logit_mean,training/chunk_critic/q_logit_min,training/chunk_critic/q_max,training/chunk_critic/q_mean,training/chunk_critic/q_min,training/goal_proposer/goal_proposer_loss,training/grad/max,training/grad/min,training/grad/norm,validation/action_critic/adv,validation/action_critic/critic_loss,validation/action_critic/q_max,validation/action_critic/q_mean,validation/action_critic/q_min,validation/action_critic/v_max,validation/action_critic/v_mean,validation/action_critic/v_min,validation/action_critic/value_loss,validation/actor/bc_flow_loss,validation/chunk_critic/critic_loss,validation/chunk_critic/q_logit_max,validation/chunk_critic/q_logit_mean,validation/chunk_critic/q_logit_min,validation/chunk_critic/q_max,validation/chunk_critic/q_mean,validation/chunk_critic/q_min,validation/goal_proposer/goal_proposer_loss,time/epoch_time,time/total_time,step
-0.0011660373,0.13729453,0.9996202,0.47032118,0.040039334,0.999554,0.4707697,0.043333113,0.03086964,0.38449585,0.37019667,9.222483,0.59973544,-3.313728,0.9999012,0.45713922,0.035103228,0.22235829,2.7467334,-2.900936,24.804096,0.0022997353,0.14014535,0.9997423,0.47359237,0.042793892,0.9996573,0.47122037,0.044563808,0.035323948,0.35056925,0.36814028,9.170486,0.7797106,-3.2441313,0.99989593,0.46178013,0.037538342,0.37846434,0.03237895774841309,29709.588326454163,652000
0.00092596,0.16709076,0.99981105,0.44157258,0.042690244,0.999598,0.4428715,0.047595493,0.0250602,0.40128136,0.39471984,9.009495,0.33596754,-3.1192355,0.9998778,0.43433496,0.042320743,0.20384642,2.0227673,-1.4290284,14.7823925,0.0001900527,0.16002567,0.99989533,0.4524396,0.03987716,0.99978507,0.45266315,0.044877745,0.026438575,0.380635,0.37837082,11.577114,0.57945746,-3.1426663,0.9999906,0.45162177,0.04138122,0.47250918,0.033015069007873536,29742.60342144966,653000
-0.0004067853,0.13305438,0.99966824,0.45555487,0.03997666,0.999453,0.45754978,0.03999721,0.029811881,0.3706491,0.37081954,9.462401,0.41370526,-3.2971082,0.9999223,0.43856597,0.03567053,0.19247809,1.6949013,-1.6827766,17.289066,0.0010264149,0.1448509,0.99975544,0.42932463,0.04158474,0.99951136,0.43008918,0.043786045,0.030295568,0.37999436,0.39134425,9.598503,0.30972338,-3.1966186,0.99993217,0.42093158,0.03929317,0.30787545,0.03322826957702637,29775.831722974777,654000
-0.001989809,0.15163909,0.9996883,0.45575967,0.03438949,0.9995598,0.45640498,0.040349223,0.033625647,0.36851516,0.3842609,9.274599,0.509565,-3.2694757,0.9999062,0.43986437,0.036633328,0.31734702,0.99385744,-1.5754341,17.578108,-0.00233131,0.15151607,0.99969405,0.42735967,0.03743974,0.9993395,0.42993551,0.042369824,0.030889887,0.35619116,0.37919727,9.562131,0.3215995,-3.264727,0.99992967,0.42280802,0.036801282,0.41812974,0.03316347670555115,29808.995227336884,655000
-0.00085805997,0.18417314,0.99979484,0.47513238,0.04421865,0.99953777,0.4812254,0.047873277,0.025821917,0.34925997,0.3595305,9.401167,0.70310944,-3.104737,0.9999174,0.47252113,0.042912282,0.2504809,1.7873487,-1.3926046,15.775388,-0.0009316631,0.1782862,0.9997865,0.4363101,0.037363376,0.99948037,0.44137868,0.040083945,0.032062978,0.38425982,0.40962812,9.203726,0.32825148,-3.408901,0.9998994,0.4262261,0.03201844,0.42099303,0.03320010042190552,29842.19535422325,656000
3.436755e-05,0.13047811,0.99985206,0.49121198,0.03654347,0.9995695,0.492567,0.039583676,0.02716095,0.38987967,0.32696068,12.25571,1.0565064,-3.3275197,0.99999523,0.48446557,0.034639075,0.19382994,0.82543725,-0.70556784,12.773731,0.00032404118,0.14623201,0.99990237,0.47675988,0.045745112,0.9996283,0.47742334,0.053220257,0.03161658,0.35474664,0.377865,10.028832,0.86757183,-3.0386806,0.9999559,0.4689973,0.04570869,0.33244264,0.03303552412986755,29875.230909109116,657000
0.002282259,0.12760206,0.99978554,0.46097946,0.045543466,0.9994925,0.4609314,0.04822497,0.026883217,0.35267317,0.3643413,9.308386,0.5604314,-3.1566253,0.9999093,0.4483005,0.04083102,0.24649592,2.0580447,-1.5983806,20.176374,0.001201881,0.1500522,0.99985313,0.4667771,0.046154782,0.9997734,0.46803576,0.04851278,0.0345814,0.40259802,0.3671855,12.25973,0.6661983,-3.1561162,0.99999523,0.45790645,0.040850956,0.4363438,0.03300118780136108,29908.23212146759,658000
3.2430005e-05,0.119006924,0.99972147,0.45690346,0.038608123,0.9996009,0.4539254,0.03925438,0.029652748,0.3373434,0.36076328,9.373248,0.45979434,-3.3428423,0.999915,0.4370037,0.034130335,0.18735906,0.80410326,-1.0157454,12.984666,-0.00034097236,0.124256134,0.99970764,0.48837158,0.048436116,0.9996482,0.48683447,0.049591072,0.037699066,0.3902092,0.37752286,8.761101,0.7538275,-3.066085,0.99984324,0.4727829,0.044528093,0.3563199,0.03294553470611572,29941.17768406868,659000
0.0016567569,0.12166826,0.99949837,0.4595604,0.040971868,0.99946856,0.4564463,0.04154206,0.030084305,0.3904668,0.3811803,9.521497,0.5152481,-3.3089008,0.9999267,0.44609985,0.035267096,0.19417915,0.8657617,-1.1184882,15.469411,0.0027628792,0.13681479,0.99956685,0.46282378,0.04132164,0.99936,0.45847028,0.042883106,0.029882813,0.3757609,0.38794175,9.051397,0.49702588,-3.26513,0.9998828,0.4490336,0.036787003,0.3582571,0.0328859703540802,29974.063683509827,660000
0.0021762936,0.14477888,0.9997815,0.45632145,0.040675934,0.9994793,0.4554669,0.046072137,0.0384358,0.3355406,0.3834159,10.200525,0.46651727,-3.3193328,0.9999628,0.4395607,0.034913883,0.24775031,2.9295282,-3.5170662,27.816149,0.0013792724,0.13708904,0.99984205,0.47640392,0.041713424,0.9996868,0.47619605,0.047003746,0.031394288,0.40216964,0.37555507,9.853671,0.8304995,-3.3224237,0.9999474,0.46264884,0.034809884,0.3172152,0.032814796924591064,30006.878507375717,661000
0.0008768204,0.14408758,0.99962664,0.45726785,0.041844886,0.99958235,0.4552347,0.043855242,0.02268221,0.3294475,0.38593367,8.2546215,0.47123495,-3.3588014,0.99974006,0.45571825,0.03360813,0.18983741,3.6776197,-2.258338,26.93966,-0.0013649887,0.15247099,0.9998436,0.43580675,0.04711569,0.9997397,0.43548244,0.05140871,0.03388389,0.3790645,0.398616,9.50869,0.38547805,-3.129397,0.99992585,0.43146896,0.041910816,0.4045176,0.03288436245918274,30039.762895584106,662000
0.0010881333,0.13783824,0.99966526,0.4961283,0.04674903,0.9994856,0.49496484,0.045642737,0.032478765,0.35147673,0.3558089,9.1914015,0.90989304,-3.1634736,0.9998981,0.48406205,0.04056365,0.28723657,2.7419527,-1.7459159,23.316532,0.002029437,0.13597515,0.99969167,0.45833856,0.05105774,0.9995104,0.4542758,0.052200772,0.03302318,0.35896587,0.38938496,12.218001,0.6407466,-3.0039577,0.9999951,0.45420834,0.047247395,0.3355645,0.03271138882637024,30072.474319458008,663000
0.00026799052,0.13387278,0.99987745,0.4578095,0.041609436,0.9996178,0.4556244,0.041359935,0.027717732,0.33067548,0.38174316,10.191461,0.48211488,-3.2874818,0.99996257,0.4474929,0.036003143,0.2077288,1.4782935,-1.285394,13.854177,-0.0017070203,0.1370748,0.9997841,0.403502,0.037078626,0.99957687,0.40224418,0.039008383,0.031045662,0.36673173,0.39717904,9.283073,-0.0038072497,-3.3771772,0.999907,0.3911286,0.033016395,0.41033056,0.032735207557678225,30105.209555625916,664000
0.0013440795,0.11960655,0.99981034,0.43847665,0.03414165,0.99967045,0.43459192,0.039371192,0.028218037,0.33006662,0.37649676,9.657308,0.2659951,-3.3717985,0.999936,0.4182128,0.03318855,0.24219167,1.1753825,-1.1414175,16.2822,-0.0010400721,0.13021258,0.9995802,0.45327815,0.033080768,0.999446,0.45242456,0.038530458,0.033005927,0.38003814,0.3748343,9.251213,0.48000303,-3.339901,0.99990404,0.44108686,0.03422743,0.32361394,0.03269398427009582,30137.903567314148,665000
-0.0002479127,0.16445406,0.9997489,0.4438746,0.03822492,0.99950516,0.44600186,0.04007205,0.02714396,0.4076157,0.38500497,9.596915,0.45946145,-3.2143521,0.99993205,0.43723327,0.038629185,0.25669968,1.8296974,-2.396068,20.79755,0.0009905449,0.16871782,0.9995311,0.4482084,0.03531664,0.9993358,0.4500034,0.03772584,0.030923394,0.35470045,0.394347,9.283573,0.4626616,-3.3413477,0.999907,0.440646,0.034179643,0.36651105,0.03269283628463745,30170.596436023712,666000
0.00035951688,0.12879229,0.9997148,0.4779373,0.03707362,0.9996067,0.47493732,0.040258117,0.025909448,0.38131207,0.38402507,10.60405,0.57910836,-3.4158306,0.9999752,0.4595211,0.031804368,0.2380419,0.7977088,-0.773124,13.382669,-0.00010155377,0.11206529,0.99963105,0.43431243,0.04240441,0.99945086,0.43172985,0.045814376,0.03513356,0.35511312,0.36178824,8.840468,0.369299,-3.2547367,0.9998553,0.42778927,0.037157055,0.3583148,0.03261332893371582,30203.20980143547,667000
-0.0017642204,0.14820676,0.9997976,0.43794012,0.038916886,0.9996139,0.44032705,0.04056991,0.029126534,0.2777012,0.37523857,9.820929,0.36131525,-3.2814023,0.99994564,0.4253194,0.036214735,0.22260667,4.5783987,-5.2437487,44.79285,-0.002321789,0.15407816,0.999843,0.46073326,0.047123972,0.9996821,0.4642407,0.048866346,0.03541888,0.36650595,0.3796831,9.086989,0.6084787,-3.174267,0.9998869,0.4569397,0.040145665,0.39138258,0.03264615273475647,30235.85598397255,668000
-0.0023513315,0.1197285,0.99970955,0.4368455,0.04449107,0.99953634,0.43951958,0.048632078,0.02677305,0.34905732,0.3684425,8.713011,0.24567516,-3.1721625,0.9998356,0.42244083,0.04022684,0.25347397,1.1694745,-1.3829275,19.72441,-0.00011025986,0.15470299,0.99990416,0.46581498,0.04123308,0.99977446,0.4662806,0.043624267,0.035272583,0.36013284,0.39572996,11.389118,0.68253815,-3.2328634,0.9999887,0.46710038,0.03794757,0.37213916,0.0326297128200531,30268.485732078552,669000
0.00027956505,0.1279615,0.99980366,0.46157548,0.049668673,0.99964595,0.46100998,0.05122169,0.02766253,0.30664694,0.3633444,9.439968,0.5986949,-3.1154764,0.9999205,0.44710785,0.042473365,0.21218441,2.419497,-1.4792768,19.835299,8.659331e-05,0.15469223,0.99990225,0.42810655,0.049498137,0.9997866,0.427796,0.050959643,0.03503852,0.3786652,0.42141303,10.789627,0.1620665,-3.1325104,0.9999794,0.41431507,0.041785974,0.4244824,0.03258989429473877,30301.075661182404,670000
-0.0002558557,0.13750143,0.99963665,0.42998862,0.04676752,0.9995312,0.42867863,0.047792707,0.022980288,0.31658795,0.3681216,9.243123,0.3144669,-3.2238712,0.9999032,0.4180645,0.038277224,0.2234363,1.4018525,-1.9801886,19.007658,0.0013482515,0.12917463,0.99989045,0.44088164,0.047433175,0.9998177,0.43654388,0.04663241,0.031114273,0.36227328,0.3839936,11.576071,0.43160772,-3.1827419,0.9999906,0.42997715,0.039820366,0.44437903,0.032687495708465575,30333.76319503784,671000
0.0009228507,0.13683212,0.99980426,0.4460928,0.038227454,0.9996278,0.4476728,0.04121055,0.038964815,0.40268695,0.35179818,9.192468,0.50855744,-3.2842581,0.9998982,0.44079456,0.036115196,0.24941081,4.4652452,-5.661179,46.84151,-0.00022204794,0.14362185,0.9998027,0.42137662,0.038401783,0.99961257,0.42373925,0.04065973,0.029773518,0.40190423,0.3620059,10.028357,0.40686327,-3.3320951,0.9999559,0.41266608,0.034486398,0.42518425,0.032595640897750855,30366.358862400055,672000
-0.001678679,0.12491863,0.999721,0.45747003,0.04111727,0.9993918,0.45884585,0.044145763,0.027450478,0.35585105,0.37819692,10.503943,0.36838886,-3.2339687,0.9999726,0.43665066,0.037907243,0.22304073,3.4370806,-2.754191,26.26109,0.00065070885,0.14521705,0.99977565,0.46088633,0.047408093,0.99963427,0.46002725,0.04898894,0.028145296,0.34266305,0.3825975,8.936309,0.55214274,-3.0309443,0.9998685,0.45176563,0.046047326,0.40996653,0.032604830980300904,30398.96372818947,673000
-0.00041748234,0.14147997,0.9996739,0.46839887,0.042910393,0.99949825,0.47282302,0.048642732,0.031024113,0.3548361,0.36407876,9.057159,0.74931717,-3.1490703,0.9998834,0.45820865,0.041127928,0.21763647,3.7197247,-3.138212,28.334454,0.00078488677,0.15669528,0.9997786,0.45943943,0.04840674,0.9995859,0.46179226,0.055154916,0.03267379,0.396011,0.3670036,9.820622,0.6913189,-3.0702052,0.99994564,0.45322105,0.044353124,0.3793054,0.0326348979473114,30431.598656654358,674000
0.00031819596,0.15115689,0.9997914,0.43472585,0.04598167,0.9996746,0.43542477,0.04781758,0.03280403,0.38141724,0.4001495,12.185184,0.31068346,-3.192061,0.9999949,0.41937357,0.039465576,0.32563496,5.156183,-5.4117265,46.17394,-0.0013562278,0.13477685,0.99964523,0.46977663,0.04041467,0.9994468,0.4721303,0.041392192,0.033622347,0.35817468,0.3654481,9.547547,0.771968,-3.3811848,0.9999286,0.4601762,0.03288869,0.3560704,0.032619162321090696,30464.217844963074,675000
-3.514388e-05,0.13873404,0.9997746,0.44353005,0.041063834,0.99946743,0.44324505,0.045133125,0.028828312,0.34652156,0.3805767,8.516803,0.3094614,-3.2750256,0.99979997,0.43178055,0.036437966,0.21796449,2.0193853,-1.7444326,20.10543,-0.0018199453,0.15874295,0.999913,0.47387186,0.044254843,0.9997901,0.4748789,0.044814713,0.030432688,0.35700697,0.39680895,10.463537,0.66965705,-3.2430167,0.9999714,0.4681929,0.037578635,0.3662533,0.03262302303314209,30496.84089589119,676000
-0.0011499203,0.14934461,0.9999273,0.4899323,0.04072372,0.999747,0.49372914,0.043105166,0.025810711,0.29542184,0.35822716,10.615895,0.893818,-3.2155094,0.99997544,0.4795657,0.03858623,0.21038198,3.112057,-2.755351,27.068878,-0.00029160868,0.16517219,0.99987614,0.4457189,0.039507717,0.99971527,0.4478972,0.04228005,0.029918209,0.40016568,0.38772932,10.4136305,0.5248493,-3.2425444,0.99996996,0.4390274,0.03759572,0.4498117,0.03258173847198486,30529.4226603508,677000
-0.00019218688,0.15372376,0.99962103,0.47312638,0.03819374,0.99940574,0.47490895,0.04328445,0.025682112,0.34429106,0.34456336,9.889818,0.82666457,-3.1924734,0.99994934,0.47044793,0.039449945,0.2763946,3.6627529,-2.5086703,26.87791,-0.00066978857,0.16080621,0.9998001,0.46087813,0.042654824,0.9995617,0.46269357,0.04833903,0.029406428,0.3896182,0.4045952,9.977916,0.5701866,-3.126153,0.9999536,0.4624725,0.04204127,0.4142344,0.03262650513648987,30562.049193143845,678000
-0.00096872833,0.13241212,0.9998958,0.4658259,0.04507994,0.9997853,0.468723,0.04402055,0.026640836,0.34587443,0.3584627,10.477838,0.6771509,-3.12028,0.99997187,0.45475122,0.04227843,0.3105808,7.845645,-6.574377,57.2587,-0.00010716886,0.15053467,0.9998343,0.51974446,0.042780437,0.99959683,0.5223024,0.04530379,0.034751233,0.390697,0.3659449,9.466056,1.1458431,-3.1661322,0.9999225,0.517797,0.040460307,0.3376181,0.03263151502609253,30594.680738449097,679000
-0.0031325142,0.14166377,0.9995449,0.41969585,0.039097365,0.9992213,0.42579287,0.04105021,0.029000076,0.33743367,0.37287346,9.090434,0.18597294,-3.201903,0.9998872,0.4109128,0.039094165,0.28647524,1.8017106,-2.090101,24.279266,0.000110654044,0.13752578,0.9998853,0.43280512,0.042420357,0.9997747,0.4346854,0.047311533,0.027536914,0.38527867,0.36408973,9.624701,0.5196125,-3.187431,0.99993396,0.423959,0.039641462,0.3546282,0.03261904525756836,30627.299815893173,680000
-0.00046327274,0.14506915,0.9998095,0.4257621,0.043276068,0.99967355,0.42734253,0.04438388,0.029034475,0.31459224,0.37413284,9.364898,0.2821162,-3.2460268,0.9999143,0.41733485,0.037469923,0.22030917,2.5296152,-2.022207,25.092346,0.000512306,0.1633867,0.99974436,0.47544917,0.043538127,0.9995448,0.47602248,0.04628872,0.037256278,0.36303484,0.39456865,9.505323,0.5439164,-3.18119,0.9999255,0.46527162,0.039879743,0.31419277,0.032554781913757325,30659.85462617874,681000
-0.00015176424,0.13923652,0.99961245,0.4954648,0.04484362,0.99953383,0.49355444,0.046368092,0.031100892,0.33723956,0.39003363,9.04333,0.70494604,-3.1579597,0.99988186,0.4783871,0.040778782,0.2068752,0.8107527,-1.4205935,17.399672,0.0011607285,0.12708543,0.9996257,0.47504073,0.04238426,0.9995319,0.47109774,0.044689767,0.035409447,0.39014763,0.36889026,8.943518,0.69735444,-3.219689,0.99986947,0.45732948,0.03843148,0.35200906,0.03257147932052612,30692.426134109497,682000
-0.0016750394,0.15822598,0.99971193,0.46817264,0.039041385,0.9995579,0.46843594,0.040638167,0.034173217,0.3660147,0.3806842,9.174376,0.6879024,-3.3333778,0.9998963,0.4585378,0.034443714,0.2295166,3.5635445,-3.9642947,29.073513,0.00028152205,0.13034411,0.9995966,0.44023544,0.04195948,0.9993923,0.4386361,0.044293996,0.032839634,0.35478336,0.35210788,8.725883,0.517539,-3.242751,0.99983764,0.42845842,0.03758825,0.3205683,0.03258843684196472,30725.01460623741,683000
-0.00057541515,0.13123935,0.9996314,0.4697961,0.035024464,0.9995776,0.46675935,0.036910813,0.02463444,0.35105905,0.35250995,9.299831,0.7047172,-3.5272949,0.99990857,0.46231005,0.028545506,0.2102732,1.1383704,-1.2586719,13.939095,0.00094673864,0.12875028,0.99961615,0.45762125,0.038964197,0.9994881,0.4519653,0.040515743,0.027933102,0.4015077,0.37983632,8.869204,0.6257624,-3.3855436,0.99985933,0.44553334,0.03275033,0.32592756,0.03258931612968445,30757.603951454163,684000
-0.00083907566,0.1366184,0.9997823,0.49688393,0.044034924,0.9994743,0.4985924,0.04613112,0.032559883,0.3495794,0.36804083,9.188317,0.9136669,-3.195596,0.9998977,0.48613998,0.03933179,0.21392655,1.766712,-1.3608316,16.934671,-0.00049389066,0.14550415,0.9999137,0.4324813,0.04255406,0.99984217,0.43394917,0.044119824,0.034215715,0.3533999,0.3842624,9.940544,0.39148605,-3.155035,0.99995184,0.42611238,0.040893342,0.36080915,0.032590566873550414,30790.194551706314,685000
0.0010099091,0.12686066,0.99961746,0.4722111,0.05037838,0.9994646,0.47158855,0.050668426,0.02881042,0.31132674,0.373805,9.8429575,0.68961823,-3.020584,0.99994683,0.45716658,0.046504565,0.28069836,1.7432629,-1.5256548,16.295065,0.0008378718,0.12528087,0.9996296,0.4560835,0.051765338,0.9995802,0.45588237,0.052564126,0.033789977,0.38294682,0.3621266,9.459071,0.5939157,-2.9644856,0.99992204,0.44439203,0.04905633,0.34379473,0.0326079466342926,30822.802528381348,686000
-0.0009805659,0.1289392,0.99952114,0.48162422,0.045820575,0.99929,0.4809495,0.04488163,0.029400503,0.32427567,0.37015757,8.520166,0.7383369,-3.2100053,0.99980056,0.46657878,0.038790938,0.23034382,2.0068989,-1.8866976,22.454876,0.0015491712,0.13174133,0.99958724,0.5004433,0.049725763,0.9993931,0.49786827,0.049466014,0.03761289,0.3598842,0.355743,8.175205,0.85495454,-3.156795,0.9997185,0.48658296,0.040824372,0.373649,0.032577523231506346,30855.38008761406,687000
-0.000818579,0.1542559,0.9996419,0.43876168,0.044875905,0.9994454,0.43966645,0.04731298,0.029753987,0.34202266,0.4002699,8.715626,0.29796925,-3.099027,0.99983597,0.43414307,0.04314741,0.27561247,1.5949564,-2.981922,24.982405,0.0015044165,0.14252838,0.99971884,0.4458235,0.0452687,0.99938166,0.4442715,0.04676403,0.030417044,0.39598483,0.40252766,9.193527,0.38814926,-3.1718588,0.9998983,0.43774986,0.04023857,0.39125603,0.0326455442905426,30888.025656700134,688000
-0.0003369472,0.1491789,0.999675,0.4584774,0.036652263,0.9994887,0.4617616,0.039532054,0.02787909,0.3660434,0.3654271,8.919819,0.58812064,-3.3757467,0.99986625,0.44738546,0.033062097,0.21786317,1.1519347,-1.0849458,14.598345,-0.0008131389,0.1655362,0.99962246,0.47764474,0.038464107,0.99940217,0.4812898,0.040910643,0.035991386,0.39153296,0.38406026,9.004041,0.8678917,-3.2503116,0.9998771,0.4746932,0.037315693,0.31566745,0.03259715509414673,30920.622849225998,689000
1.2214587e-05,0.13758259,0.99981093,0.45262066,0.05228239,0.9997129,0.45447987,0.056812167,0.030264227,0.3139763,0.3648451,9.115224,0.54804814,-3.057803,0.99988997,0.44292593,0.04488179,0.15581849,1.9844228,-1.7283015,19.158905,0.00024226634,0.13848005,0.99975616,0.48688784,0.041288745,0.9994837,0.489029,0.047145538,0.034887165,0.35832047,0.37132952,9.591792,0.85756034,-3.1874614,0.9999317,0.47513404,0.039640307,0.3866178,0.03258428072929382,30953.20716238022,690000
0.00042744674,0.13815795,0.9998354,0.47544947,0.047337998,0.9996839,0.47532344,0.049597,0.03233811,0.34017235,0.3729925,9.613345,0.607556,-3.2017615,0.9999331,0.46277443,0.03909949,0.199191,1.0044906,-0.7214234,12.693542,-0.0006114496,0.12974401,0.9997983,0.4756043,0.04680785,0.9996955,0.47679573,0.04846924,0.03282577,0.39043075,0.36411732,8.908937,0.6159102,-3.167241,0.9998648,0.4642701,0.04041728,0.32255274,0.03259260892868042,30985.799800872803,691000
0.002146488,0.15948324,0.99961615,0.440728,0.03512489,0.9994738,0.44100696,0.0361075,0.029960236,0.38075954,0.3974702,8.527785,0.27824613,-3.4450123,0.9998021,0.4314661,0.030917952,0.24999717,0.98294854,-0.6556676,11.197477,0.0006579272,0.16427638,0.9997212,0.4801639,0.042045936,0.99951935,0.48159692,0.044155683,0.031872712,0.3733036,0.37250924,8.527729,0.81584245,-3.219987,0.9998021,0.48052388,0.03842047,0.34343985,0.0325911169052124,31018.39095211029,692000
-0.002017062,0.13785407,0.9998189,0.4719759,0.040527333,0.9997143,0.47456962,0.041365117,0.028837878,0.34922868,0.37190557,9.475838,0.5894502,-3.3679388,0.99992335,0.45818782,0.033312622,0.22527385,1.0110909,-0.826981,13.84849,-0.0015993365,0.14201604,0.999695,0.49589548,0.043480422,0.99949515,0.49939638,0.046834696,0.032101274,0.3561631,0.3608956,8.56324,0.77984893,-3.233252,0.999809,0.48338953,0.037933387,0.39178914,0.032597155809402464,31050.988136053085,693000
0.0015361379,0.13341819,0.99967414,0.44401518,0.04190284,0.99933547,0.4406489,0.044802234,0.030823696,0.347337,0.39015943,8.474801,0.3328923,-3.1961703,0.9997914,0.43235907,0.039310098,0.2558118,1.6181064,-0.54085124,17.487888,-0.00047746772,0.13832708,0.9997403,0.41954753,0.04265389,0.9994868,0.4180677,0.048129175,0.031736482,0.35324046,0.4020866,8.246833,0.13269083,-3.2073221,0.9997379,0.40712386,0.038891107,0.3827109,0.03262841820716858,31083.6165869236,694000
0.0011635328,0.14320126,0.99958223,0.45394063,0.04193828,0.99945945,0.45529026,0.048015732,0.028584955,0.33037347,0.3554282,8.161497,0.45561132,-3.1607053,0.9997147,0.44511065,0.04067152,0.25077388,4.5428843,-4.7891054,34.82319,-0.0008145446,0.157162,0.9995374,0.472102,0.04749109,0.9994812,0.47720543,0.052445557,0.034904018,0.35298145,0.39596707,8.35801,0.54001427,-3.089449,0.9997656,0.4629657,0.043544583,0.36146408,0.03255040311813354,31116.16702055931,695000
-0.00065278227,0.14134364,0.9999095,0.4395995,0.038719784,0.9996358,0.4389946,0.041187555,0.027545024,0.36424002,0.36914116,11.108506,0.4495524,-3.3196857,0.999985,0.43481556,0.034901995,0.23726436,1.6196698,-1.1651182,17.36157,0.00020060042,0.14827564,0.9997688,0.4093662,0.041829135,0.99956375,0.40669838,0.04405421,0.030623453,0.34071368,0.40309915,10.007867,0.18785332,-3.24842,0.99995494,0.39684162,0.037383705,0.3938595,0.032570212602615355,31148.73726272583,696000
